schedule_season,schedule_week,home_id,score_home,score_away,away_id,favorite_id,spread_favorite,over_under_line,weather_temperature,weather_wind_mph,winner,cover,over
2001,12,32,14,20,12,32,-8.5,35.5,52,12,12,0,0
2001,12,17,21,28,20,20,-3,43,63,11,20,1,1
2001,13,3,10,14,17,3,-1,36.5,40,8,17,0,0
2001,13,4,25,24,21,4,-3.5,36.5,36,8,4,0,1
2001,13,5,20,7,27,5,-6,41,38,13,5,1,0
2001,13,7,15,12,19,7,-8,36.5,75,5,7,0,0
2001,13,8,10,20,32,8,-2,38.5,58,9,32,0,0
2001,13,12,20,13,16,16,-3.5,35.5,42,12,12,0,0
2001,13,14,24,14,9,14,-7,37.5,43,16,14,1,1
2001,13,15,10,28,26,26,-3,39,72,0,26,1,0
2001,13,20,17,7,2,20,-5.5,37.5,28,10,20,1,0
2001,13,22,27,16,6,22,-5,36.5,34,12,22,1,1
2001,13,23,28,26,10,23,-9,44.5,51,15,23,0,1
2001,13,24,27,14,1,24,-7,55,72,0,24,1,0
2001,13,28,18,7,18,28,-3.5,34.5,39,8,28,1,0
2001,13,31,42,24,30,30,-2.5,42.5,72,0,31,0,1
2001,13,13,41,6,11,13,-5,45,76,11,13,1,1
2001,14,9,6,13,23,23,-4,46.5,52,10,23,1,0
2001,14,16,17,13,8,16,-5,37.5,51,22,16,0,0
2001,14,1,21,0,13,1,-3.5,43,49,6,1,1,0
2001,14,2,27,3,7,2,-2.5,33,41,12,2,1,0
2001,14,4,9,12,22,22,-4,38,30,7,22,0,0
2001,14,6,10,15,17,6,-2,36.5,38,9,17,0,0
2001,14,10,26,23,5,5,-2.5,37.5,46,10,10,0,1
2001,14,11,41,27,15,11,-4,46.5,72,0,11,1,1
2001,14,18,15,14,3,18,-8.5,35,37,12,18,0,0
2001,14,19,27,24,31,31,-3,46.5,72,0,19,0,1
2001,14,25,21,26,28,25,-3,33.5,37,4,28,0,1
2001,14,27,29,3,12,27,-5.5,36.5,47,18,27,1,0
2001,14,30,26,20,20,20,-2.5,42.5,55,13,30,0,1
2001,14,32,6,20,14,14,-2.5,34.5,42,9,14,1,0
2001,14,26,21,34,24,24,-6,51,72,0,24,1,1
2001,15,1,13,3,14,1,-3,40,51,13,1,1,0
2001,15,22,20,13,13,22,-3,37,32,16,22,1,0
2001,15,23,10,13,30,23,-6,45.5,51,12,30,0,0
2001,15,7,48,21,26,7,-2.5,38,67,8,7,1,1
2001,15,8,17,10,12,8,-3.5,37,51,6,8,1,0
2001,15,10,20,17,9,10,-3.5,40,28,17,10,0,0
2001,15,11,28,29,18,11,-1,47,72,0,18,0,1
2001,15,15,33,30,4,15,-4,41,72,0,15,0,1
2001,15,16,27,24,27,16,-3,34,39,9,16,0,1
2001,15,20,30,7,6,20,-7.5,37,30,17,20,1,0
2001,15,21,32,38,24,24,-12.5,46.5,44,9,24,0,1
2001,15,25,16,0,3,25,-10.5,33.5,36,7,25,1,0
2001,15,28,47,14,19,28,-10,36,40,8,28,1,1
2001,15,31,3,33,17,31,-2.5,45.5,72,0,17,0,0
2001,15,32,15,20,2,32,-1,33,41,11,2,0,1
2001,16,7,22,10,25,7,-1.5,34,67,9,7,1,0
2001,16,3,26,23,28,28,-8,33.5,17,11,3,0,1
2001,16,5,23,17,23,5,-1,41,21,10,5,1,0
2001,16,9,22,25,27,9,-1.5,39,59,5,27,0,1
2001,16,12,27,21,1,1,-6.5,39.5,34,12,12,0,1
2001,16,13,21,14,15,13,-7,38.5,70,4,13,0,0
2001,16,14,24,21,16,14,-5,34.5,28,16,14,0,1
2001,16,17,26,30,10,17,-4.5,40,55,10,10,0,1
2001,16,18,9,14,4,18,-7,37,29,19,4,0,0
2001,16,19,0,24,2,2,-5.5,38.5,72,0,2,1,0
2001,16,20,24,13,31,20,-12,40,13,14,20,0,0
2001,16,21,7,30,8,21,-1,39.5,36,7,8,0,0
2001,16,24,42,17,11,24,-13,58.5,72,0,24,1,1
2001,16,26,10,40,32,26,-5,39.5,72,0,32,0,1
2001,16,30,38,41,6,30,-5,37.5,24,7,6,0,1
2002,1,16,13,16,1,1,-4,39,75,12,1,0,0
2002,1,2,27,23,31,2,-4.5,41,76,5,2,0,1
2002,1,3,6,34,9,3,-3,37,81,5,9,0,1
2002,1,4,31,37,18,18,-3,43,75,7,18,1,1
2002,1,5,23,16,24,24,-3,51,73,13,5,0,0
2002,1,6,39,40,10,6,-2,36,78,7,10,0,1
2002,1,7,20,26,26,7,-6,37.5,82,7,26,0,1
2002,1,13,49,21,19,13,-9.5,35.5,83,9,13,1,1
2002,1,29,19,10,12,12,-8.5,33.5,72,0,29,0,0
2002,1,17,25,28,11,11,-3.5,44,82,14,11,0,1
2002,1,20,37,34,15,20,-7,42.5,72,6,20,0,1
2002,1,21,10,7,25,0,0,33,73,8,21,0,0
2002,1,23,31,17,27,23,-7.5,40,61,9,23,1,1
2002,1,30,27,24,14,30,-2,37,78,4,30,1,1
2002,1,32,31,23,8,32,-6,44.5,73,5,32,1,1
2002,1,22,30,14,28,28,-2.5,37.5,78,8,22,0,1
2002,2,1,14,24,5,1,-3.5,44,62,16,5,0,0
2002,2,6,20,7,3,6,-3.5,39,72,10,6,1,0
2002,2,9,24,3,29,9,-13.5,34,68,8,9,1,0
2002,2,10,16,23,17,10,-3.5,46,67,9,17,0,0
2002,2,11,13,21,13,0,0,47,72,0,13,0,0
2002,2,12,21,13,30,30,-3.5,37.5,79,12,12,0,0
2002,2,15,13,14,2,15,-2.5,45,72,0,2,0,0
2002,2,18,7,44,22,18,-1,41,75,13,22,0,1
2002,2,21,31,7,19,21,-3,35.5,70,10,21,1,1
2002,2,24,21,26,16,24,-12,46,72,0,16,0,1
2002,2,25,0,25,7,7,-4.5,32,73,8,7,1,0
2002,2,26,35,20,20,20,-2.5,45.5,72,0,26,0,1
2002,2,27,13,24,8,27,-4,40.5,61,7,8,0,0
2002,2,28,17,30,23,28,-4,39.5,71,7,23,0,1
2002,2,31,39,45,4,31,-3.5,49,72,0,4,0,1
2002,2,32,7,37,14,14,-3,44,75,12,14,1,0
2002,3,1,20,10,32,1,-10,44,61,14,1,0,0
2002,3,2,23,29,26,26,-2,40.5,59,11,26,1,1
2002,3,5,28,23,4,5,-7.5,47,52,13,5,0,1
2002,3,8,15,23,9,9,-2.5,39,89,6,9,1,0
2002,3,13,30,3,18,13,-6,40.5,83,12,13,1,0
2002,3,14,44,13,12,14,-10,36.5,77,9,14,1,1
2002,3,15,30,3,3,15,-7,42.5,72,0,15,1,0
2002,3,16,9,6,27,16,-5.5,39,76,12,16,0,0
2002,3,29,3,23,11,11,-10.5,38,72,0,11,1,0
2002,3,19,31,37,20,20,-7.5,44,72,0,20,0,1
2002,3,22,41,38,10,22,-8.5,43.5,74,12,22,0,1
2002,3,30,28,31,6,30,-4.5,40.5,72,7,6,0,1
2002,3,31,14,21,21,31,-6.5,44.5,72,0,21,0,0
2002,3,7,26,14,24,24,-1.5,44,80,8,7,0,0
2002,4,3,7,35,7,7,-6.5,33.5,65,5,7,1,1
2002,4,4,33,27,2,4,-3,46.5,57,9,4,1,1
2002,4,8,21,7,16,16,-3,38.5,83,10,8,0,0
2002,4,9,21,14,22,22,-3,40.5,67,9,9,0,0
2002,4,10,48,30,13,13,-3,44.5,77,14,10,0,1
2002,4,14,35,17,29,14,-19,36,65,7,14,0,1
2002,4,17,28,3,18,17,-3.5,41.5,83,9,17,1,0
2002,4,19,26,21,26,26,-9,45,72,0,19,0,1
2002,4,20,17,14,21,20,-6.5,41.5,61,7,20,0,0
2002,4,23,52,25,30,23,-6.5,45,60,9,23,1,1
2002,4,24,10,13,12,24,-12,44,72,0,12,0,0
2002,4,27,48,23,31,27,-3,44,57,11,27,1,1
2002,4,28,16,13,6,28,-6,44,59,2,28,0,0
2002,4,25,34,23,5,5,-9,35,64,3,25,0,1
2002,5,1,37,13,24,1,-6,41.5,69,9,1,1,1
2002,5,4,31,49,23,23,-3,53.5,55,9,23,1,1
2002,5,5,26,9,9,5,-6.5,39.5,53,16,5,1,0
2002,5,6,21,26,25,6,-6,36.5,57,10,25,0,1
2002,5,11,28,21,3,11,-13.5,43,72,0,11,0,1
2002,5,12,17,21,16,16,-1.5,34.5,78,11,16,1,1
2002,5,13,26,13,22,13,-3,43.5,82,9,13,1,0
2002,5,15,6,20,7,15,-2.5,38.5,72,0,7,0,0
2002,5,17,28,25,14,14,-3,42.5,81,8,17,0,1
2002,5,18,25,29,10,10,-3,46.5,63,13,10,1,1
2002,5,21,13,16,8,21,-5,35,71,7,8,0,0
2002,5,26,32,29,28,26,-3,43.5,72,0,26,0,1
2002,5,30,14,31,32,30,-3.5,43.5,65,6,32,0,1
2002,5,2,21,34,20,2,-1,44,50,10,20,0,1
2002,6,3,7,34,28,28,-6.5,40.5,58,12,28,1,1
2002,6,5,22,24,13,5,-3.5,41,45,8,13,0,1
2002,6,7,17,3,6,7,-7.5,36.5,79,7,7,1,0
2002,6,9,35,34,10,9,-3,46.5,65,9,9,0,1
2002,6,11,22,20,25,11,-6.5,42,72,0,11,0,0
2002,6,12,14,13,21,12,-2,35,63,19,12,0,0
2002,6,16,10,17,15,16,-6,35.5,59,10,15,0,0
2002,6,29,24,31,4,4,-7,44,72,0,4,0,1
2002,6,22,10,28,20,22,-4.5,47,57,14,20,0,0
2002,6,24,28,13,23,23,-7,49,72,0,24,0,0
2002,6,30,23,14,17,17,-1.5,44,63,10,30,0,0
2002,6,31,31,24,19,31,-4.5,49,72,0,31,1,1
2002,6,32,27,43,26,26,-1.5,45.5,65,7,26,1,1
2002,6,27,21,28,1,1,-3,43.5,51,11,1,1,1
2002,7,6,34,17,29,6,-8.5,36.5,46,8,6,1,1
2002,7,8,9,6,12,8,-3.5,36.5,74,5,8,0,0
2002,7,10,34,37,5,5,-3,50.5,45,7,5,0,1
2002,7,13,10,23,4,13,-6,45.5,80,5,4,0,0
2002,7,14,20,10,7,14,-3,37,57,9,14,1,0
2002,7,15,30,0,21,15,-4,35.5,72,0,15,1,0
2002,7,18,20,7,31,18,-3,49,56,13,18,1,0
2002,7,19,23,20,2,2,-3,44.5,72,0,19,0,0
2002,7,20,30,9,32,20,-7,48,38,11,20,1,0
2002,7,23,21,27,9,23,-7,47,60,9,9,0,1
2002,7,24,37,20,27,24,-6.5,44.5,72,0,24,1,1
2002,7,25,17,10,17,17,-1.5,38,56,4,25,0,0
2002,7,26,35,27,1,26,-1.5,48.5,72,0,26,1,1
2002,7,28,28,10,11,28,-4.5,46,44,4,28,1,0
2002,8,1,38,28,8,1,-8.5,40.5,56,9,1,1,1
2002,8,3,24,30,30,30,-4.5,42,50,6,30,1,1
2002,8,4,24,17,19,4,-7.5,50,46,12,4,0,0
2002,8,10,20,10,23,23,-2.5,55.5,41,11,10,0,0
2002,8,12,14,17,27,12,-2,37,60,8,27,0,0
2002,8,17,19,21,29,17,-11,38,73,7,29,0,1
2002,8,18,21,24,6,18,-3,44,54,14,6,0,1
2002,8,21,9,12,7,7,-8,31.5,63,5,7,0,0
2002,8,22,16,24,5,22,-3,46,50,14,5,0,0
2002,8,25,18,31,28,28,-3,37.5,54,7,28,1,1
2002,8,26,35,37,15,26,-3.5,47,72,0,15,0,1
2002,8,31,25,7,2,31,-2,46,72,0,31,1,0
2002,8,32,26,21,11,32,-1,46,58,8,32,1,1
2002,8,14,17,3,16,14,-7,38.5,51,7,14,1,0
2002,9,2,13,19,14,14,-7,37.5,35,8,14,0,0
2002,9,4,7,38,22,4,-3,47.5,36,10,22,0,0
2002,9,6,20,23,28,28,-3.5,44,39,8,28,0,0
2002,9,7,38,24,31,7,-7.5,37,68,6,7,1,1
2002,9,8,14,27,24,24,-5,43.5,70,4,24,1,0
2002,9,9,13,44,18,9,-8.5,41,60,8,18,0,1
2002,9,11,15,23,30,11,-3,47,72,0,30,0,0
2002,9,15,20,17,25,15,-7,40.5,72,0,15,0,0
2002,9,16,24,17,17,16,-3,35.5,43,13,16,1,1
2002,9,29,3,38,3,29,-2.5,36.5,72,0,3,0,1
2002,9,19,9,7,12,19,-3,37,72,0,19,0,0
2002,9,23,20,23,1,23,-3,49.5,55,6,1,0,0
2002,9,27,3,14,32,27,-2,41.5,41,3,32,0,0
2002,9,20,24,10,13,20,-4.5,41.5,37,8,20,1,0
2002,10,1,17,13,10,1,-5,49,59,13,1,0,0
2002,10,2,30,33,22,22,-5,39,60,19,22,0,1
2002,10,8,6,27,27,8,-3,37,73,13,27,0,0
2002,10,14,13,35,11,14,-9.5,41.5,63,12,11,0,1
2002,10,17,26,7,32,17,-1.5,39.5,73,11,17,1,0
2002,10,18,13,10,13,18,-2.5,39.5,59,11,18,1,0
2002,10,20,40,14,19,20,-10.5,42,52,10,20,1,1
2002,10,21,24,34,26,26,-4,39.5,64,10,26,1,1
2002,10,24,28,24,9,24,-6,44,72,0,24,0,1
2002,10,25,38,27,3,25,-4,37,58,8,25,1,1
2002,10,28,34,34,15,28,-5.5,42.5,59,11,0,0,1
2002,10,30,17,10,29,30,-9,39.5,71,17,30,0,0
2002,10,31,20,27,16,16,-1.5,45,72,0,16,1,1
2002,10,5,10,34,23,5,-6,45.5,36,11,23,0,0
2002,11,3,20,27,6,6,-3,41.5,35,12,6,1,1
2002,11,7,23,10,21,7,-8,34.5,63,17,7,1,0
2002,11,9,20,17,1,1,-2.5,43,63,5,9,0,0
2002,11,10,17,16,4,10,-3.5,52.5,39,12,10,0,0
2002,11,11,20,3,12,11,-6.5,39.5,72,0,11,1,0
2002,11,13,26,7,25,13,-5,34.5,70,13,13,1,0
2002,11,14,38,14,8,14,-12,37.5,43,17,14,1,1
2002,11,15,24,17,26,15,-1.5,51,72,0,15,1,0
2002,11,16,19,17,32,16,-3.5,34.5,41,22,16,0,1
2002,11,29,21,24,17,17,-6.5,36.5,72,0,17,0,1
2002,11,19,14,31,18,18,-3,43,72,0,18,1,1
2002,11,23,27,20,22,23,-4.5,48,55,7,23,1,0
2002,11,27,9,31,5,5,-5.5,42.5,49,14,5,1,0
2002,11,30,31,23,28,28,-3,44,39,10,30,0,1
2002,11,31,31,21,20,20,-6.5,50.5,72,0,31,0,1
2002,11,24,21,16,2,24,-10.5,43.5,72,0,24,0,0
2002,12,2,20,17,19,2,-5,37.5,35,9,2,0,0
2002,12,5,20,23,11,5,-6,43,27,13,11,0,0
2002,12,7,21,7,20,7,-3,38.5,53,5,7,1,0
2002,12,8,20,41,23,23,-9.5,44,64,6,23,1,1
2002,12,12,21,19,17,17,-2.5,34,60,16,12,0,1
2002,12,13,30,3,9,13,-4,36.5,67,7,13,1,0
2002,12,29,16,14,16,16,-5.5,34,72,0,29,0,0
2002,12,18,31,13,4,18,-3,45.5,44,18,18,1,0
2002,12,21,0,41,15,15,-3.5,37,46,1,15,1,1
2002,12,22,24,17,31,22,-8,47,40,20,22,0,0
2002,12,25,13,12,30,30,-2.5,38.5,42,7,25,0,0
2002,12,26,15,24,6,26,-5.5,48.5,72,0,6,0,0
2002,12,27,39,32,10,10,-3.5,44,44,5,27,0,1
2002,12,28,29,21,3,28,-10.5,44,40,10,28,0,1
2002,12,32,20,17,24,24,-3.5,41,44,6,32,0,0
2002,12,1,17,38,14,1,-7,37.5,56,8,14,0,1
2002,13,12,27,20,32,32,-1,36.5,42,6,12,0,1
2002,13,19,12,20,22,22,-6,46,72,0,22,1,0
2002,13,1,31,24,27,1,-8.5,43.5,56,5,1,0,1
2002,13,3,23,27,25,25,-2.5,37.5,26,13,25,1,1
2002,13,4,38,21,13,13,-2,37,24,17,4,0,1
2002,13,6,6,13,21,6,-7.5,34.5,26,19,21,0,0
2002,13,9,30,27,5,5,-3,40,58,6,9,0,1
2002,13,10,49,0,8,10,-9,47,32,14,10,1,1
2002,13,11,19,3,29,11,-11.5,39.5,72,0,11,1,0
2002,13,14,10,3,24,24,-2,38,36,21,14,0,0
2002,13,16,29,32,30,16,-3,34,37,25,30,0,1
2002,13,17,23,25,28,28,-3,44,55,11,28,0,1
2002,13,20,30,20,2,20,-9.5,37.5,19,12,20,1,1
2002,13,26,23,20,7,7,-1.5,40,72,0,26,0,1
2002,13,31,24,30,15,15,-3.5,47.5,72,0,15,1,1
2002,13,23,26,20,18,23,-6,47.5,51,3,23,0,0
2002,14,7,34,10,15,7,-3.5,37,63,7,7,1,1
2002,14,8,23,20,19,19,-1,39.5,57,4,8,0,1
2002,14,9,7,27,23,23,-3.5,45.5,58,7,23,1,0
2002,14,10,49,10,24,10,-4.5,45.5,35,10,10,1,1
2002,14,12,27,31,1,1,-4.5,40,51,8,1,0,1
2002,14,17,20,21,6,17,-2.5,41.5,56,9,6,0,0
2002,14,18,19,13,5,5,-1.5,43,37,13,18,0,0
2002,14,20,26,22,31,20,-9.5,43.5,19,12,20,0,1
2002,14,21,52,31,3,21,-3,37.5,35,1,21,1,1
2002,14,22,27,17,4,22,-3.5,45,35,17,22,1,0
2002,14,25,25,37,26,26,-2,42.5,30,6,26,1,1
2002,14,27,20,27,14,14,-3,37.5,38,5,14,1,1
2002,14,28,6,24,29,28,-14,37.5,33,14,29,0,0
2002,14,30,27,17,11,11,-1,43,35,6,30,0,1
2002,14,32,21,27,16,32,-3,37.5,36,6,16,0,1
2002,14,13,27,9,2,13,-10.5,37,76,16,13,1,0
2002,15,1,14,20,20,1,-3,42.5,57,23,20,0,0
2002,15,2,20,13,18,18,-6.5,38,35,12,2,0,0
2002,15,3,15,29,17,17,-3,45,37,10,17,1,0
2002,15,4,20,13,9,4,-3,42.5,36,15,4,1,0
2002,15,5,31,24,10,5,-3.5,47.5,45,12,5,1,1
2002,15,6,23,28,11,11,-2,41.5,36,14,11,1,1
2002,15,13,23,17,23,13,-1.5,43.5,61,9,13,1,0
2002,15,14,34,21,32,14,-7.5,38,44,16,14,1,1
2002,15,15,24,30,27,15,-9.5,46,72,0,27,0,1
2002,15,16,37,7,12,16,-5,35,43,19,16,1,1
2002,15,29,19,23,25,25,-3,35,72,0,25,1,1
2002,15,19,20,23,7,7,-9.5,37,72,0,7,0,1
2002,15,24,30,28,8,24,-11,43,72,0,24,0,1
2002,15,26,31,32,31,26,-7,51,72,0,31,0,1
2002,15,28,30,14,21,28,-9,39,36,13,28,1,1
2002,15,30,24,7,22,30,-2.5,43.5,50,6,30,1,0
2002,16,8,14,17,1,1,-3.5,41,46,12,1,0,0
2002,16,12,3,27,14,14,-7,36.5,51,17,14,1,0
2002,16,31,20,17,13,13,-3,45,72,0,31,0,0
2002,16,3,20,13,26,26,-7,49,42,15,3,0,0
2002,16,10,24,22,9,10,-1.5,44,30,11,10,1,1
2002,16,11,27,44,16,11,-4.5,41,72,0,16,0,1
2002,16,15,36,15,19,15,-10.5,44,72,0,15,1,1
2002,16,17,10,28,30,30,-3,41.5,53,8,30,1,0
2002,16,20,10,0,4,20,-6.5,43.5,28,21,20,1,0
2002,16,21,24,14,2,21,-4,36.5,48,9,21,1,1
2002,16,22,17,30,18,22,-3.5,41,40,17,18,0,1
2002,16,23,28,16,5,23,-3.5,46.5,50,8,23,1,0
2002,16,25,13,14,6,25,-2.5,39.5,44,10,6,0,0
2002,16,27,30,10,24,27,-2.5,48,42,6,27,1,0
2002,16,32,26,10,29,32,-6.5,36.5,46,10,32,1,0
2002,16,7,7,17,28,7,-4.5,38,60,7,28,0,0
2002,17,16,10,7,14,16,-1,37.5,34,12,16,1,0
2002,17,23,24,0,10,23,-8.5,44.5,55,17,23,1,0
2002,17,2,0,15,7,7,-7,32,28,10,7,1,0
2002,17,4,27,9,3,4,-7.5,45,32,11,4,1,0
2002,17,5,37,7,8,5,-13.5,42,46,14,5,1,1
2002,17,6,24,16,15,15,-2.5,41,33,7,6,0,0
2002,17,9,28,31,27,9,-3,42.5,56,9,27,0,1
2002,17,11,20,13,17,11,-8.5,40.5,72,0,11,0,0
2002,17,29,3,13,30,30,-9.5,35.5,72,0,30,1,0
2002,17,18,42,17,20,20,-1.5,39.5,38,14,18,0,1
2002,17,19,36,38,31,31,-3.5,47,72,0,31,0,1
2002,17,22,27,24,13,13,-2,38,34,13,22,0,1
2002,17,26,6,10,21,26,-6,43.5,72,0,21,0,0
2002,17,28,34,31,25,28,-8,39,31,5,28,0,1
2002,17,32,20,14,12,32,-7.5,36.5,40,7,32,0,0
2002,17,24,31,20,1,24,-2,39.5,72,0,24,1,1
2003,1,32,16,13,18,32,-3,40,74,9,32,0,0
2003,1,1,49,7,2,1,-6.5,40.5,63,15,1,1,1
2003,1,3,10,30,5,5,-6,43.5,65,5,5,1,0
2003,1,4,31,0,22,4,-1,44.5,64,11,4,1,0
2003,1,6,6,9,11,11,-2,48,65,4,11,1,0
2003,1,10,27,14,9,10,-4.5,47,70,7,10,1,0
2003,1,12,13,27,15,12,-2,36.5,75,6,15,0,1
2003,1,13,20,21,29,13,-14,34.5,82,8,29,0,1
2003,1,16,23,13,24,24,-1,46.5,72,6,16,0,0
2003,1,19,42,24,8,19,-3.5,39,72,0,19,1,1
2003,1,20,25,30,31,20,-4,47,68,7,31,0,1
2003,1,21,24,23,17,21,-4,34.5,67,9,21,0,1
2003,1,27,27,10,26,27,-3,48.5,62,10,27,1,0
2003,1,28,34,15,25,28,-4,38.5,64,4,28,1,1
2003,1,30,25,20,23,30,-3.5,46,70,6,30,1,0
2003,1,14,0,17,7,14,-3,36,72,9,7,0,0
2003,2,7,9,12,21,7,-9,34.5,81,5,21,0,0
2003,2,8,0,38,27,27,-5,44.5,92,8,27,1,0
2003,2,9,13,37,5,5,-3,43,70,8,5,1,1
2003,2,10,41,20,28,10,-3.5,48,62,10,10,1,1
2003,2,11,33,7,30,11,-2.5,44,72,0,11,1,0
2003,2,14,10,31,22,14,-4,38,76,8,22,0,1
2003,2,15,31,33,32,15,-3,39.5,72,0,32,0,1
2003,2,17,17,38,4,4,-3,42,80,7,4,1,1
2003,2,18,10,21,13,13,-3,37,73,13,13,1,0
2003,2,20,31,6,19,20,-7,45.5,64,7,20,1,0
2003,2,23,23,20,3,23,-12,45,66,11,23,0,0
2003,2,24,27,24,1,24,-3,47.5,72,0,24,0,1
2003,2,25,33,13,6,25,-2.5,39,72,6,25,1,1
2003,2,26,31,10,29,26,-8,40.5,72,0,26,1,1
2003,2,31,24,13,2,31,-9,44.5,72,0,31,1,0
2003,2,16,32,35,12,16,-7.5,36.5,75,10,12,0,1
2003,3,1,12,13,6,1,-7,44.5,70,9,6,0,0
2003,3,3,10,17,28,28,-4.5,44.5,63,5,28,1,0
2003,3,8,20,13,20,20,-7.5,42.5,90,6,8,0,0
2003,3,9,10,24,25,9,-1.5,38.5,69,8,25,0,0
2003,3,11,23,13,17,11,-7.5,42,72,0,11,1,0
2003,3,13,17,7,4,13,-3,40.5,84,15,13,1,0
2003,3,15,10,31,7,7,-6.5,35.5,72,0,7,1,1
2003,3,29,14,42,10,10,-7.5,44,72,0,10,1,1
2003,3,19,13,23,31,31,-4,47.5,72,0,31,1,0
2003,3,22,23,16,18,22,-6,38,69,10,22,1,1
2003,3,27,24,23,24,27,-3,47,58,10,27,0,0
2003,3,30,27,12,26,30,-4.5,43.5,70,7,30,1,0
2003,3,32,21,24,16,32,-1.5,43.5,72,8,16,0,1
2003,3,5,31,10,23,5,-5.5,45,58,11,5,1,0
2003,4,4,13,23,14,4,-3,39.5,56,10,14,0,0
2003,4,5,20,16,19,5,-12,44,54,8,5,0,0
2003,4,6,14,21,3,6,-4.5,40,54,10,3,0,0
2003,4,29,24,20,17,17,-2.5,37.5,72,0,29,0,1
2003,4,18,6,17,12,18,-3,37,70,12,12,0,0
2003,4,21,23,3,15,21,-6,35.5,67,7,21,1,0
2003,4,23,34,31,9,23,-7,41.5,62,13,23,0,1
2003,4,24,37,13,8,24,-11.5,45.5,72,0,24,1,1
2003,4,25,10,17,10,10,-3,43.5,68,10,10,1,0
2003,4,26,21,55,11,11,-1.5,42,72,0,11,1,1
2003,4,28,13,30,30,28,-3.5,44,55,7,30,0,0
2003,4,31,35,7,1,0,0,43,72,0,31,0,0
2003,4,32,20,17,22,32,-3.5,43,69,11,32,0,0
2003,4,2,23,38,20,20,-4,41.5,49,12,20,1,1
2003,5,1,24,17,19,1,-7.5,42.5,61,12,1,0,0
2003,5,2,24,21,23,23,-3.5,43.5,48,5,2,0,1
2003,5,4,22,16,3,4,-7,40,44,13,4,0,0
2003,5,10,24,23,5,10,-3.5,46.5,62,10,10,0,1
2003,5,12,24,7,8,12,-7.5,39.5,73,8,12,1,0
2003,5,14,27,25,32,14,-4.5,40.5,53,12,14,0,1
2003,5,15,26,39,31,31,-4.5,43.5,72,0,31,1,1
2003,5,16,10,23,13,16,-1.5,38,54,12,13,0,0
2003,5,17,27,21,9,17,-3,42.5,76,5,17,1,1
2003,5,20,35,13,27,20,-1,45,40,5,20,1,1
2003,5,21,19,13,26,21,-7,37.5,62,5,21,0,0
2003,5,22,38,30,30,22,-1,40.5,54,14,22,1,1
2003,5,28,13,33,6,28,-7,42,47,7,6,0,1
2003,5,7,35,38,11,7,-4.5,37.5,78,4,11,0,1
2003,6,5,17,14,28,5,-6.5,45,52,9,5,0,0
2003,6,6,13,7,23,6,-3.5,43.5,62,11,6,1,0
2003,6,8,18,26,25,25,-6.5,37,85,6,25,1,1
2003,6,11,20,23,21,11,-4,37.5,72,0,21,0,1
2003,6,12,23,21,14,12,-1,37.5,72,10,12,1,1
2003,6,17,10,24,13,13,-3.5,38,73,9,13,1,0
2003,6,18,30,3,4,4,-1,36.5,64,15,18,0,0
2003,6,20,34,40,10,20,-2.5,47.5,56,16,10,0,1
2003,6,22,17,6,16,22,-2.5,42.5,54,9,22,1,0
2003,6,26,20,13,2,26,-6.5,43,72,0,26,1,0
2003,6,27,20,19,1,27,-3.5,44.5,52,19,27,0,0
2003,6,30,38,17,29,30,-8.5,39.5,68,5,30,1,1
2003,6,32,13,35,7,7,-3.5,37,67,9,7,1,1
2003,6,24,36,0,15,24,-10,46,72,0,24,1,0
2003,7,1,24,7,7,7,-5,39,61,10,1,0,0
2003,7,3,34,26,25,25,-1,36,56,5,3,0,1
2003,7,4,24,7,32,4,-3,38,44,9,4,1,0
2003,7,6,20,26,9,6,-3.5,41,52,10,9,0,1
2003,7,13,13,19,22,13,-6.5,37,78,6,22,0,0
2003,7,15,17,45,26,26,-3,42,72,0,26,1,1
2003,7,16,10,14,14,16,-3,37,53,12,14,0,0
2003,7,29,14,19,18,18,-3.5,38,72,0,18,1,0
2003,7,19,7,38,12,12,-3,39,72,0,12,1,1
2003,7,21,17,37,30,0,0,37.5,56,3,30,0,1
2003,7,24,34,24,20,24,-4,48.5,72,0,24,1,1
2003,7,27,24,17,2,27,-11,41.5,60,10,27,0,0
2003,7,31,28,20,5,31,-4,44,72,0,31,1,1
2003,7,23,10,17,10,10,-4.5,47.5,63,6,10,1,0
2003,8,2,24,16,19,2,-3,37.5,43,10,2,1,1
2003,8,3,27,24,27,27,-3,41.5,51,10,3,0,1
2003,8,7,16,0,12,7,-6,37,78,8,7,1,0
2003,8,8,16,13,1,1,-7,41,76,14,8,0,0
2003,8,10,38,5,4,10,-5.5,43.5,42,9,10,1,0
2003,8,11,30,21,29,11,-13,44,72,0,11,0,1
2003,8,14,24,17,18,14,-3,36,64,11,14,1,1
2003,8,17,17,30,30,30,-4.5,43.5,75,7,30,1,1
2003,8,22,9,3,6,22,-4.5,37.5,56,14,22,1,0
2003,8,25,26,6,5,25,-2.5,36.5,64,9,25,1,0
2003,8,26,20,23,21,26,-3,39.5,72,0,21,0,1
2003,8,28,21,33,24,28,-1,45.5,57,6,24,0,1
2003,8,31,17,29,16,31,-5.5,44.5,72,0,16,0,1
2003,8,9,10,26,13,13,-6.5,38.5,79,3,13,1,0
2003,9,1,30,10,24,24,-5,44,52,10,1,0,0
