schedule_date,schedule_season,schedule_week,team_home,home_id,score_home,score_away,team_away,away_id,team_favorite,favorite_id,spread_favorite,over_under_line,winner,cover,over,stadium,weather_temperature,weather_wind_mph,weather_detail
11/21/2010,2010,11,Cowboys,12,35,19,Lions,19,Cowboys,12,-7,44.5,12,1,1,Cowboys Stadium,72,0,DOME
11/21/2010,2010,11,Eagles,14,27,17,Giants,16,Eagles,14,-3.5,48,14,1,0,Lincoln Financial Field,45,7,
11/21/2010,2010,11,Jaguars,17,24,20,Browns,6,Jaguars,17,-2.5,43,17,1,1,EverBank Field,76,8,
11/21/2010,2010,11,Jets,18,30,27,Texans,29,Jets,18,-6.5,46,18,0,1,MetLife Stadium,46,1,
11/21/2010,2010,11,Panthers,21,13,37,Ravens,25,Ravens,25,-13.5,37,25,1,1,Bank of America Stadium,65,6,
11/21/2010,2010,11,Patriots,22,31,28,Colts,11,Patriots,22,-4.5,50,22,0,1,Gillette Stadium,37,6,
11/21/2010,2010,11,Rams,24,17,34,Falcons,15,Falcons,15,-3.5,43.5,15,1,1,Edward Jones Dome,72,0,DOME
11/21/2010,2010,11,Saints,26,34,19,Seahawks,27,Saints,26,-11,45,26,1,1,Louisiana Superdome,72,0,DOME
11/21/2010,2010,11,Steelers,28,35,3,Raiders,23,Steelers,28,-7,41,28,1,0,Heinz Field,57,9,
11/21/2010,2010,11,Titans,30,16,19,Washington,32,Titans,30,-7,44.5,32,0,0,Nissan Stadium,66,1,
11/21/2010,2010,11,Vikings,31,3,31,Packers,20,Packers,20,-3,45,20,1,0,Mall of America Field,72,0,DOME
11/22/2010,2010,11,Chargers,9,35,14,Broncos,5,Chargers,9,-9,50,9,1,0,Qualcomm Stadium,57,5,
11/25/2010,2010,12,Cowboys,12,27,30,Saints,26,Saints,26,-4.5,49,26,0,1,Cowboys Stadium,72,0,DOME
11/25/2010,2010,12,Jets,18,26,10,Bengals,3,Jets,18,-9.5,43.5,18,1,0,MetLife Stadium,39,6,
11/25/2010,2010,12,Lions,19,24,45,Patriots,22,Patriots,22,-7.5,50.5,22,1,1,Ford Field,72,0,DOME
11/28/2010,2010,12,Bears,2,31,26,Eagles,14,Eagles,14,-3.5,43,2,0,1,Soldier Field,45,1,
11/28/2010,2010,12,Bills,4,16,19,Steelers,28,Steelers,28,-7,44,28,0,0,Ralph Wilson Stadium,36,1,
11/28/2010,2010,12,Broncos,5,33,36,Rams,24,Broncos,5,-3,45,24,0,1,Sports Authority Field at Mile High,45,1,
11/28/2010,2010,12,Browns,6,24,23,Panthers,21,Browns,6,-7.5,37.5,6,0,1,FirstEnergy Stadium,37,5,
11/28/2010,2010,12,Colts,11,14,36,Chargers,9,Colts,11,-2,51,9,0,0,Lucas Oil Stadium,72,0,DOME
11/28/2010,2010,12,Falcons,15,20,17,Packers,20,Falcons,15,-2,48,15,1,0,Georgia Dome,72,0,DOME
11/28/2010,2010,12,Giants,16,24,20,Jaguars,17,Giants,16,-7.5,44,16,0,0,MetLife Stadium,43,6,
11/28/2010,2010,12,Texans,29,20,0,Titans,30,Texans,29,-5,46.5,29,1,0,Reliant Stadium,62,5,DOME (Open Roof)
11/28/2010,2010,12,Raiders,23,17,33,Dolphins,13,Raiders,23,-3,38,13,0,1,Oakland Coliseum,54,1,
11/28/2010,2010,12,Ravens,25,17,10,Buccaneers,7,Ravens,25,-7.5,41.5,25,0,0,M&T Bank Stadium,52,3,
11/28/2010,2010,12,Seahawks,27,24,42,Chiefs,10,Chiefs,10,-2,45,10,1,1,CenturyLink Field,43,1,
11/28/2010,2010,12,Washington,32,13,17,Vikings,31,Vikings,31,-2.5,44,31,1,0,FedEx Field,47,5,
11/29/2010,2010,12,Cardinals,8,6,27,49ers,1,49ers,1,-2,42,1,1,0,University of Phoenix Stadium,72,0,DOME
12/02/2010,2010,13,Eagles,14,34,24,Texans,29,Eagles,14,-8,49.5,14,1,1,Lincoln Financial Field,37,5,
12/05/2010,2010,13,Bengals,3,30,34,Saints,26,Saints,26,-7,45.5,26,0,1,Paul Brown Stadium,32,1,
12/05/2010,2010,13,Buccaneers,7,24,28,Falcons,15,Falcons,15,-3,43.5,15,1,1,Raymond James Stadium,72,9,
12/05/2010,2010,13,Cardinals,8,6,19,Rams,24,Rams,24,-3.5,44,24,1,0,University of Phoenix Stadium,72,0,DOME
12/05/2010,2010,13,Chargers,9,13,28,Raiders,23,Chargers,9,-13,44.5,23,0,0,Qualcomm Stadium,67,5,
12/05/2010,2010,13,Chiefs,10,10,6,Broncos,5,Chiefs,10,-8,48.5,10,0,0,Arrowhead Stadium,26,8,
12/05/2010,2010,13,Colts,11,35,38,Cowboys,12,Colts,11,-5.5,48,12,0,1,Lucas Oil Stadium,72,0,DOME
12/05/2010,2010,13,Dolphins,13,10,13,Browns,6,Dolphins,13,-6,43.5,6,0,0,Sun Life Stadium,76,1,
12/05/2010,2010,13,Giants,16,31,7,Washington,32,Giants,16,-7.5,43,16,1,0,MetLife Stadium,34,1,
12/05/2010,2010,13,Lions,19,20,24,Bears,2,Bears,2,-5.5,43.5,2,0,1,Ford Field,72,0,DOME
12/05/2010,2010,13,Packers,20,34,16,49ers,1,Packers,20,-9,41,20,1,1,Lambeau Field,26,1,
12/05/2010,2010,13,Ravens,25,10,13,Steelers,28,Ravens,25,-3,39,28,0,0,M&T Bank Stadium,35,0,
12/05/2010,2010,13,Seahawks,27,31,14,Panthers,21,Seahawks,27,-5,40,27,1,1,CenturyLink Field,48,6,
12/05/2010,2010,13,Titans,30,6,17,Jaguars,17,Titans,30,-3,43.5,17,0,0,Nissan Stadium,35,1,
12/05/2010,2010,13,Vikings,31,38,14,Bills,4,Vikings,31,-5,44,31,1,1,Mall of America Field,72,0,DOME
12/06/2010,2010,13,Patriots,22,45,3,Jets,18,Patriots,22,-4,44.5,22,1,1,Gillette Stadium,28,16,
12/09/2010,2010,14,Titans,30,28,30,Colts,11,Colts,11,-4,44,11,0,1,Nissan Stadium,41,6,
12/12/2010,2010,14,49ers,1,40,21,Seahawks,27,49ers,1,-5,43,1,1,1,Candlestick Park,55,3,Fog
12/12/2010,2010,14,Bears,2,7,36,Patriots,22,Patriots,22,-3,37,22,1,1,Soldier Field,27,3,Snow
12/12/2010,2010,14,Bills,4,13,6,Browns,6,PICK,0,0,39,4,0,0,Ralph Wilson Stadium,36,6,Rain | Fog
12/12/2010,2010,14,Cardinals,8,43,13,Broncos,5,Broncos,5,-4,44,8,0,1,University of Phoenix Stadium,72,0,DOME
12/12/2010,2010,14,Chargers,9,31,0,Chiefs,10,Chargers,9,-10,45.5,9,1,0,Qualcomm Stadium,86,5,
12/12/2010,2010,14,Cowboys,12,27,30,Eagles,14,Eagles,14,-4,51,14,0,1,Cowboys Stadium,72,0,DOME
12/12/2010,2010,14,Jaguars,17,38,31,Raiders,23,Jaguars,17,-3.5,41.5,17,1,1,EverBank Field,54,1,Rain
12/12/2010,2010,14,Jets,18,6,10,Dolphins,13,Jets,18,-5.5,38,13,0,0,MetLife Stadium,54,8,
12/12/2010,2010,14,Lions,19,7,3,Packers,20,Packers,20,-7,46,19,0,0,Ford Field,72,0,DOME
12/12/2010,2010,14,Panthers,21,10,31,Falcons,15,Falcons,15,-7.5,41,15,1,0,Bank of America Stadium,47,1,
12/12/2010,2010,14,Saints,26,31,13,Rams,24,Saints,26,-9,47,26,1,0,Louisiana Superdome,72,0,DOME
12/12/2010,2010,14,Steelers,28,23,7,Bengals,3,Steelers,28,-8,39.5,28,1,0,Heinz Field,41,8,Rain
12/12/2010,2010,14,Washington,32,16,17,Buccaneers,7,Buccaneers,7,-1.5,41.5,7,0,0,FedEx Field,43,5,
12/13/2010,2010,14,Texans,29,28,34,Ravens,25,Ravens,25,-3,47,25,1,1,Reliant Stadium,72,0,DOME
12/13/2010,2010,14,Vikings,31,3,21,Giants,16,Giants,16,-5.5,44,16,1,0,Ford Field,72,0,DOME
12/16/2010,2010,15,Chargers,9,34,7,49ers,1,Chargers,9,-10.5,45,9,1,0,Qualcomm Stadium,59,7,
12/19/2010,2010,15,Bengals,3,19,17,Browns,6,PICK,0,0,41,3,0,0,Paul Brown Stadium,28,8,
12/19/2010,2010,15,Buccaneers,7,20,23,Lions,19,Buccaneers,7,-4,43,19,0,0,Raymond James Stadium,54,1,
12/19/2010,2010,15,Colts,11,34,24,Jaguars,17,Colts,11,-4.5,48,11,1,1,Lucas Oil Stadium,72,0,DOME
12/19/2010,2010,15,Cowboys,12,33,30,Washington,32,Cowboys,12,-9.5,44.5,12,0,1,Cowboys Stadium,51,0,
12/19/2010,2010,15,Dolphins,13,14,17,Bills,4,Dolphins,13,-5.5,40,4,0,0,Sun Life Stadium,67,1,
12/19/2010,2010,15,Giants,16,31,38,Eagles,14,Giants,16,-3,47,14,0,1,MetLife Stadium,33,6,
12/19/2010,2010,15,Panthers,21,19,12,Cardinals,8,Panthers,21,-2.5,37.5,21,1,0,Bank of America Stadium,42,6,
12/19/2010,2010,15,Patriots,22,31,27,Packers,20,Patriots,22,-14.5,43.5,22,0,1,Gillette Stadium,32,8,
12/19/2010,2010,15,Raiders,23,39,23,Broncos,5,Raiders,23,-8,42,23,1,1,Oakland Coliseum,55,0,Rain
12/19/2010,2010,15,Rams,24,13,27,Chiefs,10,Rams,24,-3,42.5,10,0,0,Edward Jones Dome,72,0,DOME
12/19/2010,2010,15,Ravens,25,30,24,Saints,26,Ravens,25,-2.5,44.5,25,1,1,M&T Bank Stadium,34,1,
12/19/2010,2010,15,Seahawks,27,18,34,Falcons,15,Falcons,15,-6,46.5,15,1,1,CenturyLink Field,45,2,
12/19/2010,2010,15,Steelers,28,17,22,Jets,18,Steelers,28,-4,35.5,18,0,1,Heinz Field,25,9,
12/19/2010,2010,15,Titans,30,31,17,Texans,29,Titans,30,-1,47,30,1,1,Nissan Stadium,36,4,
12/20/2010,2010,15,Vikings,31,14,40,Bears,2,Bears,2,-7,33,2,1,1,TCF Bank Stadium,23,1,Snow | Fog
12/23/2010,2010,16,Steelers,28,27,3,Panthers,21,Steelers,28,-14.5,38,28,1,0,Heinz Field,27,1,
12/25/2010,2010,16,Cardinals,8,27,26,Cowboys,12,Cowboys,12,-7.5,45,8,0,1,University of Phoenix Stadium,72,0,DOME
12/26/2010,2010,16,Bears,2,38,34,Jets,18,Bears,2,-3,36,2,1,1,Soldier Field,33,9,
12/26/2010,2010,16,Bengals,3,34,20,Chargers,9,Chargers,9,-8,43.5,3,0,1,Paul Brown Stadium,30,1,
12/26/2010,2010,16,Bills,4,3,34,Patriots,22,Patriots,22,-9,45.5,22,1,0,Ralph Wilson Stadium,22,1,Snow
12/26/2010,2010,16,Broncos,5,24,23,Texans,29,Texans,29,-2.5,49.5,5,0,0,Sports Authority Field at Mile High,50,7,
12/26/2010,2010,16,Browns,6,10,20,Ravens,25,Ravens,25,-4,40,25,1,0,FirstEnergy Stadium,26,1,
12/26/2010,2010,16,Buccaneers,7,38,15,Seahawks,27,Buccaneers,7,-6,43.5,7,1,1,Raymond James Stadium,51,1,
12/26/2010,2010,16,Chiefs,10,34,14,Titans,30,Chiefs,10,-4,42.5,10,1,1,Arrowhead Stadium,19,7,
12/26/2010,2010,16,Dolphins,13,27,34,Lions,19,Dolphins,13,-3.5,41,19,0,1,Sun Life Stadium,69,2,
12/26/2010,2010,16,Jaguars,17,17,20,Washington,32,Jaguars,17,-6.5,45,32,0,0,EverBank Field,38,0,
12/26/2010,2010,16,Packers,20,45,17,Giants,16,Packers,20,-3,43,20,1,1,Lambeau Field,26,5,
12/26/2010,2010,16,Raiders,23,26,31,Colts,11,Colts,11,-2.5,47.5,11,1,1,Oakland Coliseum,58,5,
12/26/2010,2010,16,Rams,24,25,17,49ers,1,Rams,24,-2.5,40,24,1,1,Edward Jones Dome,72,0,DOME
12/27/2010,2010,16,Falcons,15,14,17,Saints,26,Falcons,15,-2.5,49.5,26,0,0,Georgia Dome,72,0,DOME
12/28/2010,2010,16,Eagles,14,14,24,Vikings,31,Eagles,14,-14.5,44.5,31,0,0,Lincoln Financial Field,37,1,
01/01/2012,2011,17,Bengals,3,16,24,Ravens,25,Ravens,25,-2.5,38,25,1,1,Paul Brown Stadium,43,1,
01/01/2012,2011,17,Broncos,5,3,7,Chiefs,10,Broncos,5,-2,37.5,10,0,0,Sports Authority Field at Mile High,35,6,
01/01/2012,2011,17,Browns,6,9,13,Steelers,28,Steelers,28,-7,33,28,0,0,FirstEnergy Stadium,49,2,
01/01/2012,2011,17,Cardinals,8,23,20,Seahawks,27,Cardinals,8,-2.5,40.5,8,1,1,University of Phoenix Stadium,72,0,DOME
01/01/2012,2011,17,Dolphins,13,19,17,Jets,18,Dolphins,13,-2,39,13,0,0,Sun Life Stadium,78,8,
01/01/2012,2011,17,Eagles,14,34,10,Washington,32,Eagles,14,-7,44.5,14,1,0,Lincoln Financial Field,53,1,
01/01/2012,2011,17,Falcons,15,45,24,Buccaneers,7,Falcons,15,-9.5,45,15,1,1,Georgia Dome,72,0,DOME
01/01/2012,2011,17,Giants,16,31,14,Cowboys,12,Giants,16,-3,47.5,16,1,0,MetLife Stadium,50,7,Rain
01/01/2012,2011,17,Texans,29,22,23,Titans,30,Titans,30,-2,38.5,30,0,1,Reliant Stadium,66,1,DOME (Open Roof)
01/01/2012,2011,17,Jaguars,17,19,13,Colts,11,Jaguars,17,-3,37,17,1,0,EverBank Field,72,10,
01/01/2012,2011,17,Packers,20,45,41,Lions,19,Lions,19,-6.5,42,20,0,1,Lambeau Field,31,2,
01/01/2012,2011,17,Patriots,22,49,21,Bills,4,Patriots,22,-10,50,22,1,1,Gillette Stadium,54,5,
01/01/2012,2011,17,Raiders,23,26,38,Chargers,9,Raiders,23,-3,48.5,9,0,1,Oakland Coliseum,56,8,
01/01/2012,2011,17,Rams,24,27,34,49ers,1,49ers,1,-12.5,34.5,1,0,1,Edward Jones Dome,72,0,DOME
01/01/2012,2011,17,Saints,26,45,17,Panthers,21,Saints,26,-7,55,26,1,1,Louisiana Superdome,72,0,DOME
01/01/2012,2011,17,Vikings,31,13,17,Bears,2,Vikings,31,-2.5,42,2,0,0,Mall of America Field,72,0,DOME
09/08/2011,2011,1,Packers,20,42,34,Saints,26,Packers,20,-5,48,20,1,1,Lambeau Field,68,5,
09/11/2011,2011,1,49ers,1,33,17,Seahawks,27,49ers,1,-6,38,1,1,1,Candlestick Park,71,1,
09/11/2011,2011,1,Bears,2,30,12,Falcons,15,Falcons,15,-1.5,41,2,0,1,Soldier Field,78,7,
09/11/2011,2011,1,Browns,6,17,27,Bengals,3,Browns,6,-7,36.5,3,0,1,FirstEnergy Stadium,72,9,
09/11/2011,2011,1,Buccaneers,7,20,27,Lions,19,Buccaneers,7,-1.5,43.5,19,0,1,Raymond James Stadium,88,6,
09/11/2011,2011,1,Cardinals,8,28,21,Panthers,21,Cardinals,8,-7,37.5,8,0,1,University of Phoenix Stadium,72,0,DOME
09/11/2011,2011,1,Chargers,9,24,17,Vikings,31,Chargers,9,-8.5,43,9,0,0,Qualcomm Stadium,74,7,
09/11/2011,2011,1,Chiefs,10,7,41,Bills,4,Chiefs,10,-3.5,40,4,0,1,Arrowhead Stadium,80,0,
09/11/2011,2011,1,Texans,29,34,7,Colts,11,Texans,29,-9,44,29,1,0,Reliant Stadium,92,4,DOME (Open Roof)
09/11/2011,2011,1,Jaguars,17,16,14,Titans,30,Titans,30,-1.5,38,17,0,0,EverBank Field,90,5,
09/11/2011,2011,1,Jets,18,27,24,Cowboys,12,Jets,18,-6,41,18,0,1,MetLife Stadium,71,6,
09/11/2011,2011,1,Rams,24,13,31,Eagles,14,Eagles,14,-4,44.5,14,1,0,Edward Jones Dome,72,0,DOME
09/11/2011,2011,1,Ravens,25,35,7,Steelers,28,Ravens,25,-1.5,37,25,1,1,M&T Bank Stadium,75,2,Rain
09/11/2011,2011,1,Washington,32,28,14,Giants,16,Giants,16,-2,40,32,0,1,FedEx Field,87,5,
09/12/2011,2011,1,Broncos,5,20,23,Raiders,23,Broncos,5,-3,42,23,0,1,Sports Authority Field at Mile High,75,6,
09/12/2011,2011,1,Dolphins,13,24,38,Patriots,22,Patriots,22,-7.5,47,22,1,1,Sun Life Stadium,82,1,
09/18/2011,2011,2,49ers,1,24,27,Cowboys,12,Cowboys,12,-3,41.5,12,0,1,Candlestick Park,72,3,
09/18/2011,2011,2,Bills,4,38,35,Raiders,23,Bills,4,-4,41,4,0,1,Ralph Wilson Stadium,66,5,
09/18/2011,2011,2,Broncos,5,24,22,Bengals,3,Broncos,5,-3,41,5,0,1,Sports Authority Field at Mile High,73,6,
09/18/2011,2011,2,Colts,11,19,27,Browns,6,Browns,6,-1.5,39,6,1,1,Lucas Oil Stadium,72,0,DOME
09/18/2011,2011,2,Dolphins,13,13,23,Texans,29,Texans,29,-3,47.5,29,1,0,Sun Life Stadium,87,1,
09/18/2011,2011,2,Falcons,15,35,31,Eagles,14,Eagles,14,-2.5,49.5,15,0,1,Georgia Dome,72,0,DOME
09/18/2011,2011,2,Jets,18,32,3,Jaguars,17,Jets,18,-9,38.5,18,1,0,MetLife Stadium,71,1,
09/18/2011,2011,2,Lions,19,48,3,Chiefs,10,Lions,19,-9,45,19,1,1,Ford Field,72,0,DOME
09/18/2011,2011,2,Panthers,21,23,30,Packers,20,Packers,20,-11,45,20,0,1,Bank of America Stadium,67,1,
09/18/2011,2011,2,Patriots,22,35,21,Chargers,9,Patriots,22,-7,53.5,22,1,1,Gillette Stadium,63,12,
09/18/2011,2011,2,Saints,26,30,13,Bears,2,Saints,26,-5,46.5,26,1,0,Louisiana Superdome,72,0,DOME
09/18/2011,2011,2,Steelers,28,24,0,Seahawks,27,Steelers,28,-14,40,28,1,0,Heinz Field,63,1,
09/18/2011,2011,2,Titans,30,26,13,Ravens,25,Ravens,25,-6,39,30,0,0,Nissan Stadium,79,1,
09/18/2011,2011,2,Vikings,31,20,24,Buccaneers,7,Vikings,31,-1,41,7,0,1,Mall of America Field,72,0,DOME
09/18/2011,2011,2,Washington,32,22,21,Cardinals,8,Washington,32,-4.5,45,32,0,0,FedEx Field,66,7,
09/19/2011,2011,2,Giants,16,28,16,Rams,24,Giants,16,-7,44,16,1,0,MetLife Stadium,68,6,
09/25/2011,2011,3,Bears,2,17,27,Packers,20,Packers,20,-5,45.5,20,1,0,Soldier Field,63,1,
09/25/2011,2011,3,Bengals,3,8,13,49ers,1,Bengals,3,-1,38.5,1,0,0,Paul Brown Stadium,75,2,
09/25/2011,2011,3,Bills,4,34,31,Patriots,22,Patriots,22,-7.5,54.5,4,0,1,Ralph Wilson Stadium,81,8,
09/25/2011,2011,3,Browns,6,17,16,Dolphins,13,Dolphins,13,-2,42.5,6,0,0,FirstEnergy Stadium,77,5,
09/25/2011,2011,3,Buccaneers,7,16,13,Falcons,15,Buccaneers,7,-1,45,7,1,0,Raymond James Stadium,89,9,
09/25/2011,2011,3,Chargers,9,20,17,Chiefs,10,Chargers,9,-14.5,44.5,9,0,0,Qualcomm Stadium,71,8,
09/25/2011,2011,3,Colts,11,20,23,Steelers,28,Steelers,28,-11,39.5,28,0,1,Lucas Oil Stadium,72,0,DOME
09/25/2011,2011,3,Eagles,14,16,29,Giants,16,Eagles,14,-8,46.5,16,0,0,Lincoln Financial Field,79,5,
09/25/2011,2011,3,Panthers,21,16,10,Jaguars,17,Panthers,21,-3.5,43.5,21,1,0,Bank of America Stadium,75,4,Rain
09/25/2011,2011,3,Raiders,23,34,24,Jets,18,Jets,18,-3,41,23,0,1,Oakland Coliseum,70,7,
09/25/2011,2011,3,Rams,24,7,37,Ravens,25,Ravens,25,-6,42,25,1,1,Edward Jones Dome,72,0,DOME
09/25/2011,2011,3,Saints,26,40,33,Texans,29,Saints,26,-4,51,26,1,1,Louisiana Superdome,72,0,DOME
09/25/2011,2011,3,Seahawks,27,13,10,Cardinals,8,Cardinals,8,-3,43,27,0,0,CenturyLink Field,66,20,
09/25/2011,2011,3,Titans,30,17,14,Broncos,5,Titans,30,-7,44,30,0,0,Nissan Stadium,78,1,
09/25/2011,2011,3,Vikings,31,23,26,Lions,19,Lions,19,-3,45,19,0,1,Mall of America Field,72,0,DOME
09/26/2011,2011,3,Cowboys,12,18,16,Washington,32,Cowboys,12,-3.5,45,12,0,0,Cowboys Stadium,72,0,DOME
10/02/2011,2011,4,Bears,2,34,29,Panthers,21,Bears,2,-7,42,2,0,1,Soldier Field,60,8,
10/02/2011,2011,4,Bengals,3,23,20,Bills,4,Bills,4,-3,43,3,0,0,Paul Brown Stadium,59,1,
10/02/2011,2011,4,Browns,6,13,31,Titans,30,Browns,6,-1.5,37.5,30,0,1,FirstEnergy Stadium,55,2,
10/02/2011,2011,4,Cardinals,8,27,31,Giants,16,Giants,16,-1.5,45,16,1,1,University of Phoenix Stadium,72,0,DOME
10/02/2011,2011,4,Chargers,9,26,16,Dolphins,13,Chargers,9,-7,45,9,1,0,Qualcomm Stadium,84,9,
10/02/2011,2011,4,Chiefs,10,22,17,Vikings,31,Vikings,31,-3,40,10,0,0,Arrowhead Stadium,70,7,
10/02/2011,2011,4,Cowboys,12,30,34,Lions,19,Cowboys,12,-2.5,46.5,19,0,1,Cowboys Stadium,72,0,DOME
10/02/2011,2011,4,Eagles,14,23,24,49ers,1,Eagles,14,-10,43.5,1,0,1,Lincoln Financial Field,54,2,Rain | Fog
10/02/2011,2011,4,Texans,29,17,10,Steelers,28,Texans,29,-4,46.5,29,1,0,Reliant Stadium,79,1,DOME (Open Roof)
10/02/2011,2011,4,Jaguars,17,10,23,Saints,26,Saints,26,-9,45,26,1,0,EverBank Field,74,5,
10/02/2011,2011,4,Packers,20,49,23,Broncos,5,Packers,20,-12,46.5,20,1,1,Lambeau Field,68,1,
10/02/2011,2011,4,Raiders,23,19,31,Patriots,22,Patriots,22,-6.5,55.5,22,1,0,Oakland Coliseum,71,6,
10/02/2011,2011,4,Rams,24,10,17,Washington,32,Washington,32,-3,44,32,1,0,Edward Jones Dome,72,0,DOME
10/02/2011,2011,4,Ravens,25,34,17,Jets,18,Ravens,25,-5,43.5,25,1,1,M&T Bank Stadium,51,6,
10/02/2011,2011,4,Seahawks,27,28,30,Falcons,15,Falcons,15,-6,39,15,0,1,CenturyLink Field,63,0,
10/03/2011,2011,4,Buccaneers,7,24,17,Colts,11,Buccaneers,7,-10,40.5,7,0,1,Raymond James Stadium,73,0,
10/09/2011,2011,5,49ers,1,48,3,Buccaneers,7,49ers,1,-3,41.5,1,1,1,Candlestick Park,66,6,
10/09/2011,2011,5,Bills,4,31,24,Eagles,14,Eagles,14,-3,53,4,0,1,Ralph Wilson Stadium,75,6,
10/09/2011,2011,5,Broncos,5,24,29,Chargers,9,Chargers,9,-3.5,46.5,9,1,1,Sports Authority Field at Mile High,54,6,
10/09/2011,2011,5,Colts,11,24,28,Chiefs,10,Colts,11,-1.5,38,10,0,1,Lucas Oil Stadium,72,0,DOME
10/09/2011,2011,5,Falcons,15,14,25,Packers,20,Packers,20,-6.5,53,20,1,0,Georgia Dome,72,0,DOME
10/09/2011,2011,5,Giants,16,25,36,Seahawks,27,Giants,16,-10,43.5,27,0,1,MetLife Stadium,81,4,
10/09/2011,2011,5,Texans,29,20,25,Raiders,23,Texans,29,-4.5,48.5,23,0,0,Reliant Stadium,76,6,DOME (Open Roof)
10/09/2011,2011,5,Jaguars,17,20,30,Bengals,3,Bengals,3,-2.5,37,3,1,1,EverBank Field,79,1,
10/09/2011,2011,5,Panthers,21,27,30,Saints,26,Saints,26,-6.5,51.5,26,0,1,Bank of America Stadium,75,1,
10/09/2011,2011,5,Patriots,22,30,21,Jets,18,Patriots,22,-7.5,50,22,1,1,Gillette Stadium,84,9,
10/09/2011,2011,5,Steelers,28,38,17,Titans,30,Steelers,28,-3,40,28,1,1,Heinz Field,78,3,
10/09/2011,2011,5,Vikings,31,34,10,Cardinals,8,Vikings,31,-3.5,45,31,1,0,Mall of America Field,72,0,DOME
10/10/2011,2011,5,Lions,19,24,13,Bears,2,Lions,19,-7,47,19,1,0,Ford Field,72,0,DOME
10/16/2011,2011,6,Bears,2,39,10,Vikings,31,Bears,2,-2.5,42,2,1,1,Soldier Field,56,1,
10/16/2011,2011,6,Bengals,3,27,17,Colts,11,Bengals,3,-4.5,40.5,3,1,1,Paul Brown Stadium,77,1,
10/16/2011,2011,6,Buccaneers,7,26,20,Saints,26,Saints,26,-6.5,49.5,7,0,0,Raymond James Stadium,86,11,
10/16/2011,2011,6,Falcons,15,31,17,Panthers,21,Falcons,15,-3.5,49.5,15,1,0,Georgia Dome,72,0,DOME
10/16/2011,2011,6,Giants,16,27,24,Bills,4,Giants,16,-3,49,16,0,1,MetLife Stadium,67,1,
10/16/2011,2011,6,Lions,19,19,25,49ers,1,Lions,19,-5,45,1,0,0,Ford Field,72,0,DOME
10/16/2011,2011,6,Packers,20,24,3,Rams,24,Packers,20,-14,47.5,20,1,0,Lambeau Field,58,2,
10/16/2011,2011,6,Patriots,22,20,16,Cowboys,12,Patriots,22,-7,54.5,22,0,0,Gillette Stadium,63,8,
10/16/2011,2011,6,Raiders,23,24,17,Browns,6,Raiders,23,-6.5,45,23,1,0,Oakland Coliseum,74,8,
10/16/2011,2011,6,Ravens,25,29,14,Texans,29,Ravens,25,-7,43.5,25,1,0,M&T Bank Stadium,72,1,
10/16/2011,2011,6,Steelers,28,17,13,Jaguars,17,Steelers,28,-12.5,40,28,0,0,Heinz Field,64,1,
10/16/2011,2011,6,Washington,32,13,20,Eagles,14,Eagles,14,-3,46.5,14,1,0,FedEx Field,69,7,
10/17/2011,2011,6,Jets,18,24,6,Dolphins,13,Jets,18,-7.5,41.5,18,1,0,MetLife Stadium,69,1,
10/23/2011,2011,7,Browns,6,6,3,Seahawks,27,Browns,6,-3,41,6,0,0,FirstEnergy Stadium,63,7,
10/23/2011,2011,7,Buccaneers,7,18,24,Bears,2,Bears,2,-2,44,2,1,0,Wembley Stadium,67,15,
10/23/2011,2011,7,Cardinals,8,20,32,Steelers,28,Steelers,28,-4.5,46.5,28,1,1,University of Phoenix Stadium,72,0,DOME
10/23/2011,2011,7,Cowboys,12,34,7,Rams,24,Cowboys,12,-14,43,12,1,0,Cowboys Stadium,72,0,DOME
10/23/2011,2011,7,Dolphins,13,15,18,Broncos,5,Broncos,5,-1,41.5,5,1,0,Sun Life Stadium,79,9,
10/23/2011,2011,7,Jets,18,27,21,Chargers,9,Chargers,9,-1,43.5,18,0,1,MetLife Stadium,70,0,
10/23/2011,2011,7,Lions,19,16,23,Falcons,15,Lions,19,-4.5,47,15,0,0,Ford Field,72,0,DOME
10/23/2011,2011,7,Panthers,21,33,20,Washington,32,Panthers,21,-2.5,44.5,21,1,1,Bank of America Stadium,67,0,
10/23/2011,2011,7,Raiders,23,0,28,Chiefs,10,Raiders,23,-3.5,41.5,10,0,0,Oakland Coliseum,79,6,
10/23/2011,2011,7,Saints,26,62,7,Colts,11,Saints,26,-14,49,26,1,1,Louisiana Superdome,72,0,DOME
10/23/2011,2011,7,Titans,30,7,41,Texans,29,Titans,30,-2.5,44,29,0,1,Nissan Stadium,72,0,
10/23/2011,2011,7,Vikings,31,27,33,Packers,20,Packers,20,-11,47,20,0,1,Mall of America Field,72,0,DOME
10/24/2011,2011,7,Jaguars,17,12,7,Ravens,25,Ravens,25,-10.5,39,17,0,0,EverBank Field,69,0,
10/30/2011,2011,8,49ers,1,20,10,Browns,6,49ers,1,-9.5,38.5,1,1,0,Candlestick Park,67,5,
10/30/2011,2011,8,Bills,4,23,0,Washington,32,Bills,4,-4,46.5,4,1,0,Rogers Centre,72,0,DOME
10/30/2011,2011,8,Broncos,5,10,45,Lions,19,Lions,19,-3.5,43.5,19,1,1,Sports Authority Field at Mile High,59,5,
